transaction_id,account_id,date,region,txn_type,merchant,amount
2973,100097,2024-02-16,South,Transfer,—,-122.72
2779,100214,2024-02-16,East,Withdrawal,—,-171.28
1452,100175,2024-02-16,North,Withdrawal,—,-105.67
991,100028,2024-02-16,South,Deposit,—,25.87
1109,100055,2024-02-16,West,Refund,—,74.38
471,100083,2024-02-16,North,Refund,—,136.95
3068,100109,2024-02-16,East,Refund,—,100.55
422,100217,2024-02-16,West,Deposit,—,52.2
673,100461,2024-02-16,North,Transfer,—,-94.63
2781,100278,2024-02-16,South,Online,Walmart,-202.57
3490,100110,2024-02-16,West,Withdrawal,—,-83.95
3385,100092,2024-02-16,South,Deposit,—,10.36
2197,100458,2024-02-16,East,POS,Airbnb,-62.98
3902,100161,2024-02-16,East,Deposit,—,58.97
3952,100316,2024-02-17,West,Deposit,—,130.78
870,100490,2024-02-17,South,Transfer,—,167.58
2522,100161,2024-02-17,South,Deposit,—,249.44
453,100073,2024-02-17,East,Deposit,—,26.76
3372,100271,2024-02-17,East,Withdrawal,—,-83.96
3529,100386,2024-02-17,North,Withdrawal,—,-296.0
116,100111,2024-02-17,West,Deposit,—,92.67
3784,100295,2024-02-18,East,Transfer,—,218.12
2371,100162,2024-02-18,South,POS,Walmart,-89.28
2578,100494,2024-02-18,West,Deposit,—,65.45
2931,100011,2024-02-18,North,Online,Shell,-175.23
1213,100387,2024-02-18,East,POS,BestBuy,-229.69
329,100319,2024-02-18,North,Transfer,—,46.15
3240,100300,2024-02-18,South,Withdrawal,—,-129.43
30,100128,2024-02-18,East,Transfer,—,244.81
3346,100360,2024-02-18,East,Withdrawal,—,-188.49
1202,100481,2024-02-18,East,Deposit,—,90.62
2279,100070,2024-02-18,South,Fee,—,-34.12
3678,100305,2024-02-18,West,Deposit,—,101.68
2213,100053,2024-02-18,South,Withdrawal,—,-166.75
2231,100075,2024-02-18,East,Deposit,—,102.95
2808,100109,2024-02-18,East,Withdrawal,—,-36.46
3895,100022,2024-02-18,East,Transfer,—,98.16
2289,100430,2024-02-19,North,Withdrawal,—,-53.21
3169,100150,2024-02-19,South,Withdrawal,—,-110.53
62,100153,2024-02-19,South,Deposit,—,63.42
1917,100185,2024-02-19,East,Deposit,—,172.82
2791,100466,2024-02-19,South,POS,Delta,-76.88
3942,100281,2024-02-19,South,Withdrawal,—,-128.17
2649,100193,2024-02-19,West,Withdrawal,—,-62.07
1769,100075,2024-02-19,West,Withdrawal,—,-104.94
2218,100017,2024-02-19,South,Deposit,—,85.65
37,100467,2024-02-20,South,Refund,—,68.1
395,100477,2024-02-20,South,Deposit,—,159.56
2155,100224,2024-02-20,East,Withdrawal,—,-190.17
1152,100186,2024-02-20,East,Withdrawal,—,-70.29
2561,100205,2024-02-20,East,Withdrawal,—,-247.39
2801,100207,2024-02-20,East,Transfer,—,-227.5
1263,100433,2024-02-20,North,Fee,—,-74.65
805,100117,2024-02-20,East,POS,Walmart,-68.79
841,100412,2024-02-20,South,Withdrawal,—,-289.52
3450,100069,2024-02-20,South,Refund,—,59.43
3412,100036,2024-02-20,West,Transfer,—,78.19
757,100164,2024-02-20,South,Withdrawal,—,-483.28
3322,100024,2024-02-20,West,Transfer,—,54.64
314,100338,2024-02-20,South,Withdrawal,—,-148.44
1545,100255,2024-02-21,North,POS,BestBuy,-205.99
198,100205,2024-02-21,South,POS,Google,-200.62
143,100289,2024-02-21,South,Transfer,—,-86.33
3897,100427,2024-02-21,South,POS,Uber,-114.32
2163,100082,2024-02-21,West,Deposit,—,131.6
576,100435,2024-02-21,East,Fee,—,-27.25
3654,100191,2024-02-21,South,Refund,—,61.34
2503,100077,2024-02-21,East,Fee,—,-67.17
1303,100208,2024-02-22,North,Transfer,—,111.45
3788,100067,2024-02-22,North,Transfer,—,109.43
2075,100489,2024-02-22,North,Deposit,—,47.46
86,100434,2024-02-22,West,Withdrawal,—,-107.42
55,100090,2024-02-22,West,Transfer,—,-117.45
216,100286,2024-02-22,South,Withdrawal,—,-25.59
3791,100051,2024-02-22,West,Transfer,—,210.95
749,100450,2024-02-22,North,Deposit,—,25.85
817,100018,2024-02-22,East,Transfer,—,45.01
3659,100391,2024-02-22,West,Deposit,—,166.77
582,100298,2024-02-22,North,Transfer,—,186.65
3641,100000,2024-02-22,West,Deposit,—,96.44
413,100403,2024-02-22,East,Withdrawal,—,-252.02
3634,100188,2024-02-22,East,Fee,—,-405.81
278,100062,2024-02-23,South,Deposit,—,270.03
679,100037,2024-02-23,South,Deposit,—,196.39
3553,100384,2024-02-23,South,Deposit,—,51.73
2695,100239,2024-02-23,South,Deposit,—,203.54
1564,100486,2024-02-23,West,Withdrawal,—,-186.22
65,100115,2024-02-23,West,Deposit,—,89.89
3786,100469,2024-02-23,North,Withdrawal,—,-133.74
774,100107,2024-02-23,West,Fee,—,-72.46
356,100113,2024-02-23,North,Withdrawal,—,-82.42
210,100309,2024-02-23,South,Withdrawal,—,-103.71
3913,100009,2024-02-23,West,Withdrawal,—,-87.51
3653,100414,2024-02-23,North,Deposit,—,151.17
410,100309,2024-02-23,North,Deposit,—,199.6
1258,100092,2024-02-23,South,Deposit,—,117.24
39,100116,2024-02-24,East,POS,Airbnb,-168.59
1879,100180,2024-02-24,East,Transfer,—,-264.17
2972,100368,2024-02-24,North,Refund,—,32.86
3629,100360,2024-02-24,South,Fee,—,-150.38
1240,100488,2024-02-24,West,Deposit,—,212.07
2737,100373,2024-02-24,East,Deposit,—,151.54
1389,100055,2024-02-24,South,Deposit,—,119.84
3836,100498,2024-02-24,South,Withdrawal,—,-187.54
2318,100470,2024-02-24,North,Online,Walmart,-105.73
1247,100326,2024-02-24,West,Refund,—,76.51
1167,100479,2024-02-24,North,Refund,—,39.53
2439,100181,2024-02-25,West,Withdrawal,—,-102.65
866,100386,2024-02-25,North,Withdrawal,—,-258.61
3382,100145,2024-02-25,North,Fee,—,-174.05
1623,100468,2024-02-25,North,POS,Uber,-53.8
884,100335,2024-02-25,West,Withdrawal,—,-203.58
3711,100362,2024-02-25,West,POS,Netflix,-54.71
2914,100069,2024-02-26,West,Deposit,—,79.22
1431,100427,2024-02-26,South,Withdrawal,—,-150.74
3565,100006,2024-02-26,South,Transfer,—,-32.08
585,100295,2024-02-26,North,Withdrawal,—,-116.3
2830,100137,2024-02-26,North,Deposit,—,105.11
2724,100389,2024-02-26,East,Deposit,—,69.33
3901,100334,2024-02-26,South,Fee,—,-213.84
645,100113,2024-02-27,East,Withdrawal,—,-29.33
2292,100274,2024-02-27,South,Withdrawal,—,-93.8
1748,100283,2024-02-27,West,Transfer,—,325.08
656,100185,2024-02-27,East,Withdrawal,—,-311.51
445,100265,2024-02-27,East,Online,HomeDepot,-142.31
2947,100257,2024-02-27,West,Withdrawal,—,-76.15
357,100271,2024-02-27,West,Withdrawal,—,-74.18
403,100390,2024-02-27,East,Deposit,—,74.09
1720,100118,2024-02-27,South,Deposit,—,92.96
437,100467,2024-02-27,East,Withdrawal,—,-362.37
3856,100450,2024-02-28,North,Transfer,—,-90.78
3265,100300,2024-02-28,North,Transfer,—,118.59
3666,100088,2024-02-28,South,Deposit,—,59.93
3881,100060,2024-02-28,East,Withdrawal,—,-153.85
2016,100403,2024-02-28,East,Deposit,—,265.73
2925,100029,2024-02-28,North,POS,Amazon,-60.45
1897,100266,2024-02-28,North,Withdrawal,—,-169.31
1547,100075,2024-02-28,East,Deposit,—,44.86
3969,100412,2024-02-28,North,Deposit,—,24.87
31,100159,2024-02-28,North,POS,BestBuy,-38.46
1312,100006,2024-02-28,North,Deposit,—,190.3
1637,100478,2024-02-28,East,Withdrawal,—,-95.81
1638,100052,2024-02-28,South,Online,Netflix,-134.0
3013,100270,2024-02-28,North,Deposit,—,14.34
1449,100277,2024-02-28,North,Deposit,—,80.89
3433,100222,2024-02-28,North,Deposit,—,196.22
414,100028,2024-02-29,West,Refund,—,28.14
263,100312,2024-02-29,East,Fee,—,-118.3
2521,100397,2024-02-29,North,Transfer,—,-138.08
2222,100143,2024-02-29,West,Transfer,—,40.79
1761,100387,2024-02-29,South,POS,BestBuy,-117.24
1689,100433,2024-02-29,West,Transfer,—,119.55
2745,100408,2024-02-29,North,Transfer,—,-75.32
2429,100305,2024-02-29,East,Deposit,—,82.33
1032,100221,2024-02-29,South,Fee,—,-195.64
3030,100348,2024-02-29,East,Withdrawal,—,-83.04
1412,100470,2024-03-01,East,Transfer,—,72.55
1533,100421,2024-03-01,North,Withdrawal,—,-56.87
839,100319,2024-03-01,South,Deposit,—,124.0
1572,100113,2024-03-01,North,Withdrawal,—,-141.83
3609,100115,2024-03-01,West,Transfer,—,-103.71
871,100415,2024-03-01,West,Deposit,—,139.55
2789,100053,2024-03-01,West,Withdrawal,—,-158.41
2896,100107,2024-03-01,South,Deposit,—,92.47
2895,100065,2024-03-01,North,Refund,—,36.5
3918,100139,2024-03-01,West,POS,Netflix,-95.17
3221,100114,2024-03-01,North,Withdrawal,—,-111.72
3923,100339,2024-03-02,West,Transfer,—,-151.5
1540,100205,2024-03-02,South,Withdrawal,—,-137.14
1575,100499,2024-03-02,East,Withdrawal,—,-54.62
3163,100232,2024-03-02,South,POS,Uber,-64.21
162,100325,2024-03-02,South,Transfer,—,-215.27
3345,100351,2024-03-02,South,Transfer,—,183.16
2466,100236,2024-03-02,South,Deposit,—,60.86
562,100042,2024-03-02,East,Withdrawal,—,-69.86
2476,100159,2024-03-02,North,POS,Starbucks,-185.88
974,100200,2024-03-02,North,POS,Apple,-89.31
1048,100317,2024-03-02,East,Transfer,—,103.69
117,100102,2024-03-02,South,Refund,—,70.31
1198,100342,2024-03-03,North,Deposit,—,74.54
102,100461,2024-03-03,West,Transfer,—,-139.15
1210,100148,2024-03-03,West,Withdrawal,—,-152.85
3128,100093,2024-03-03,East,Withdrawal,—,-130.24
1551,100348,2024-03-03,North,Transfer,—,98.55
3004,100196,2024-03-03,West,Withdrawal,—,-72.52
139,100023,2024-03-03,East,Deposit,—,96.37
1064,100155,2024-03-03,North,Withdrawal,—,-442.1
732,100316,2024-03-03,East,Withdrawal,—,-110.72
398,100451,2024-03-03,North,Withdrawal,—,-83.41
2082,100229,2024-03-03,East,Fee,—,-35.7
3539,100183,2024-03-03,East,POS,Delta,-67.87
1176,100002,2024-03-03,East,Withdrawal,—,-100.22
3368,100136,2024-03-03,South,Deposit,—,42.73
2463,100420,2024-03-03,East,Deposit,—,94.84
1367,100393,2024-03-04,West,Deposit,—,17.65
3168,100213,2024-03-04,East,POS,Delta,-111.32
1990,100389,2024-03-04,East,Deposit,—,42.12
3393,100104,2024-03-04,South,POS,Walmart,-142.9
3483,100099,2024-03-04,North,Withdrawal,—,-11.45
1791,100004,2024-03-04,West,Deposit,—,65.59
3577,100297,2024-03-05,North,POS,Amazon,-143.42
2110,100423,2024-03-05,North,Fee,—,-309.33
3181,100027,2024-03-05,South,Transfer,—,113.38
513,100413,2024-03-05,East,Withdrawal,—,-55.01
3698,100147,2024-03-05,North,Withdrawal,—,-61.42
3776,100313,2024-03-05,West,Withdrawal,—,-59.67
1517,100485,2024-03-05,South,Withdrawal,—,-146.43
2484,100345,2024-03-05,South,Transfer,—,-134.41
2907,100382,2024-03-05,West,Deposit,—,98.23
95,100198,2024-03-05,North,Transfer,—,-114.39
724,100176,2024-03-05,North,POS,Costco,-48.28
785,100425,2024-03-06,East,Deposit,—,37.96
1925,100344,2024-03-06,South,Deposit,—,83.88
2386,100315,2024-03-06,East,Withdrawal,—,-112.79
2950,100372,2024-03-06,South,Transfer,—,83.81
1965,100238,2024-03-06,East,Withdrawal,—,-106.76
2351,100074,2024-03-06,East,Withdrawal,—,-119.15
3065,100265,2024-03-06,West,Fee,—,-129.01
2688,100042,2024-03-06,North,Fee,—,-386.52
3614,100497,2024-03-06,South,Transfer,—,40.96
2915,100043,2024-03-06,South,Transfer,—,-221.51
159,100248,2024-03-06,North,Deposit,—,157.34
3077,100187,2024-03-07,West,POS,HomeDepot,-108.02
1075,100436,2024-03-07,South,Online,Amazon,-62.67
3576,100330,2024-03-07,East,Transfer,—,60.77
1262,100403,2024-03-07,East,Withdrawal,—,-92.02
2290,100429,2024-03-07,West,Deposit,—,206.86
3404,100098,2024-03-07,West,Deposit,—,90.34
921,100334,2024-03-07,West,Online,Delta,-108.39
3208,100327,2024-03-07,South,Withdrawal,—,-120.25
2380,100321,2024-03-07,North,Withdrawal,—,-45.32
2411,100458,2024-03-08,East,Refund,—,233.45
1585,100407,2024-03-08,South,Transfer,—,91.46
2217,100242,2024-03-08,East,Refund,—,124.18
3438,100235,2024-03-08,West,Transfer,—,-162.46
920,100291,2024-03-08,West,Withdrawal,—,-132.67
3151,100202,2024-03-08,South,POS,HomeDepot,-270.65
299,100042,2024-03-08,North,POS,Target,-139.12
2936,100392,2024-03-08,South,Withdrawal,—,-36.65
3949,100218,2024-03-08,East,Transfer,—,219.19
2261,100291,2024-03-08,North,Transfer,—,-89.14
3892,100272,2024-03-08,South,Transfer,—,57.53
3439,100182,2024-03-09,South,Withdrawal,—,-115.84
1121,100263,2024-03-09,East,POS,Google,-60.77
1393,100027,2024-03-09,North,Deposit,—,75.85
1022,100015,2024-03-09,East,Deposit,—,29.41
2077,100312,2024-03-09,West,Online,HomeDepot,-47.2
2541,100428,2024-03-09,South,Deposit,—,55.26
2879,100030,2024-03-09,North,POS,Google,-77.61
470,100402,2024-03-09,West,Withdrawal,—,-41.07
2229,100303,2024-03-09,West,Fee,—,-30.74
459,100294,2024-03-09,East,Withdrawal,—,-320.28
814,100288,2024-03-09,South,Withdrawal,—,-60.27
2805,100092,2024-03-09,South,Deposit,—,104.03
579,100224,2024-03-09,North,Deposit,—,170.2
3500,100272,2024-03-10,North,Online,Target,-40.17
3946,100108,2024-03-10,North,Deposit,—,98.62
2276,100399,2024-03-10,North,Withdrawal,—,-68.66
2813,100046,2024-03-10,North,Deposit,—,66.1
2704,100439,2024-03-10,South,Withdrawal,—,-43.09
2849,100217,2024-03-10,East,Fee,—,-107.05
628,100352,2024-03-10,South,Online,Google,-68.15
3509,100408,2024-03-10,South,Deposit,—,65.64
947,100061,2024-03-10,East,Transfer,—,49.89
2864,100243,2024-03-10,North,Withdrawal,—,-223.52
2186,100374,2024-03-11,West,POS,Netflix,-91.61
2728,100368,2024-03-11,West,Deposit,—,68.7
1548,100176,2024-03-12,West,Transfer,—,-102.65
3215,100084,2024-03-12,West,Deposit,—,37.67
5,100251,2024-03-12,East,Withdrawal,—,-108.33
1794,100282,2024-03-12,North,Online,Shell,-91.83
2674,100474,2024-03-12,South,Deposit,—,69.17
3281,100296,2024-03-12,North,Withdrawal,—,-126.65
1790,100151,2024-03-12,North,Online,HomeDepot,-57.67
765,100406,2024-03-12,South,POS,Airbnb,-417.55
1760,100369,2024-03-12,West,Deposit,—,110.55
2971,100195,2024-03-12,North,Withdrawal,—,-119.03
3603,100316,2024-03-12,East,Deposit,—,63.1
2210,100120,2024-03-12,East,Transfer,—,143.71
1527,100236,2024-03-13,North,Withdrawal,—,-230.57
1846,100377,2024-03-13,West,Deposit,—,113.63
2089,100059,2024-03-13,South,Fee,—,-121.49
1406,100447,2024-03-13,North,Deposit,—,190.0
3356,100443,2024-03-13,West,Transfer,—,-106.89
2384,100129,2024-03-13,North,Refund,—,131.42
859,100240,2024-03-13,South,Refund,—,109.91
2083,100145,2024-03-13,South,Fee,—,-162.81
2273,100100,2024-03-13,South,Deposit,—,105.45
3129,100428,2024-03-13,West,Transfer,—,178.47
2809,100216,2024-03-14,West,Withdrawal,—,-157.06
2966,100377,2024-03-14,South,Fee,—,-81.46
603,100163,2024-03-14,South,Withdrawal,—,-110.28
3792,100369,2024-03-14,West,Withdrawal,—,-286.38
1685,100406,2024-03-14,West,Withdrawal,—,-82.21
2183,100493,2024-03-14,East,Online,Lyft,-130.94
3996,100227,2024-03-14,West,Deposit,—,30.9
3651,100454,2024-03-14,North,Online,Google,-37.77
1336,100206,2024-03-15,North,POS,Starbucks,-113.66
968,100316,2024-03-15,West,Withdrawal,—,-78.91
1730,100057,2024-03-15,East,Withdrawal,—,-339.53
2784,100234,2024-03-15,North,POS,Amazon,-107.21
2701,100411,2024-03-15,West,Deposit,—,73.97
3051,100333,2024-03-15,East,Deposit,—,142.1
3371,100208,2024-03-15,North,Withdrawal,—,-116.8
282,100174,2024-03-15,North,Withdrawal,—,-104.93
3601,100367,2024-03-15,West,POS,Starbucks,-141.99
536,100175,2024-03-15,South,Withdrawal,—,-104.89
3405,100484,2024-03-15,North,Withdrawal,—,-64.74
786,100498,2024-03-15,West,Deposit,—,172.57
3514,100133,2024-03-15,South,Deposit,—,182.64
1180,100124,2024-03-15,North,Deposit,—,46.19
3675,100290,2024-03-15,West,Transfer,—,89.01
2066,100200,2024-03-16,South,Deposit,—,230.04
2111,100377,2024-03-16,North,Fee,—,-89.33
3037,100174,2024-03-16,South,Transfer,—,159.79
2751,100426,2024-03-16,North,Withdrawal,—,-55.36
571,100368,2024-03-16,West,Withdrawal,—,-184.54
463,100229,2024-03-16,South,Deposit,—,19.58
2922,100094,2024-03-16,South,Deposit,—,29.83
1812,100131,2024-03-16,North,POS,Starbucks,-144.07
1348,100272,2024-03-16,East,Transfer,—,-233.1
3207,100045,2024-03-16,East,Withdrawal,—,-102.78
601,100126,2024-03-16,East,Withdrawal,—,-104.58
3186,100176,2024-03-16,West,Deposit,—,158.48
1027,100039,2024-03-16,East,Withdrawal,—,-47.58
3432,100196,2024-03-17,North,Withdrawal,—,-25.79
2175,100236,2024-03-17,North,Withdrawal,—,-134.38
1667,100267,2024-03-17,West,Online,Delta,-102.84
2244,100262,2024-03-17,East,Transfer,—,-59.24
1828,100115,2024-03-17,South,Withdrawal,—,-62.2
2091,100170,2024-03-17,East,Transfer,—,21.25
1230,100375,2024-03-18,North,Refund,—,241.33
888,100434,2024-03-18,West,Withdrawal,—,-94.9
2243,100071,2024-03-18,West,Deposit,—,80.72
1047,100145,2024-03-18,South,Withdrawal,—,-34.36
2581,100260,2024-03-18,West,Withdrawal,—,-89.24
856,100102,2024-03-18,East,Withdrawal,—,-66.59
1270,100267,2024-03-18,West,Withdrawal,—,-66.0
755,100284,2024-03-18,West,Withdrawal,—,-103.69
3926,100238,2024-03-18,South,Withdrawal,—,-50.83
2782,100497,2024-03-18,East,Withdrawal,—,-201.2
3679,100121,2024-03-19,North,Withdrawal,—,-61.61
3864,100113,2024-03-19,East,POS,Delta,-272.18
1766,100366,2024-03-19,North,POS,Starbucks,-45.94
2410,100224,2024-03-19,West,Withdrawal,—,-94.68
1719,100037,2024-03-19,South,Withdrawal,—,-148.65
2480,100011,2024-03-19,North,Withdrawal,—,-207.46
2537,100439,2024-03-19,East,Deposit,—,71.26
2941,100028,2024-03-19,West,Deposit,—,37.64
664,100362,2024-03-20,West,Withdrawal,—,-142.03
1815,100182,2024-03-20,East,Withdrawal,—,-53.76
1977,100005,2024-03-20,East,Online,Airbnb,-183.45
1436,100144,2024-03-20,South,Online,Lyft,-73.1
2447,100083,2024-03-20,North,POS,Shell,-49.53
104,100278,2024-03-21,East,Withdrawal,—,-121.73
806,100398,2024-03-21,North,Withdrawal,—,-78.36
2893,100277,2024-03-21,South,Transfer,—,-110.97
204,100373,2024-03-21,North,Refund,—,74.92
3337,100033,2024-03-21,West,Transfer,—,-30.03
3986,100269,2024-03-21,North,Fee,—,-123.29
61,100057,2024-03-21,West,Withdrawal,—,-44.92
1308,100143,2024-03-21,East,Deposit,—,306.08
1441,100489,2024-03-21,North,Transfer,—,128.45
1613,100358,2024-03-21,East,Withdrawal,—,-74.35
2878,100186,2024-03-22,North,POS,Amazon,-88.63
1289,100437,2024-03-22,South,Withdrawal,—,-114.49
1663,100391,2024-03-22,East,Withdrawal,—,-152.89
1469,100147,2024-03-22,East,Withdrawal,—,-88.5
3304,100236,2024-03-22,West,POS,Lyft,-51.17
1890,100239,2024-03-22,West,Deposit,—,131.06
3522,100330,2024-03-22,North,Withdrawal,—,-202.88
2506,100014,2024-03-22,East,Transfer,—,77.24
711,100051,2024-03-22,South,Transfer,—,81.2
2099,100121,2024-03-22,South,Withdrawal,—,-86.44
2374,100188,2024-03-22,South,Deposit,—,62.66
2742,100358,2024-03-22,South,Withdrawal,—,-66.33
932,100019,2024-03-23,North,Transfer,—,35.75
3707,100425,2024-03-23,West,POS,Walmart,-186.26
2440,100449,2024-03-23,South,Withdrawal,—,-179.12
752,100382,2024-03-23,East,Transfer,—,-68.67
3610,100150,2024-03-23,West,Transfer,—,59.56
3120,100322,2024-03-23,East,Withdrawal,—,-82.75
2339,100334,2024-03-24,North,Deposit,—,134.13
2856,100188,2024-03-24,South,Withdrawal,—,-75.89
563,100376,2024-03-24,East,Refund,—,103.37
1856,100090,2024-03-24,West,Transfer,—,-27.79
1861,100213,2024-03-24,South,Refund,—,340.4
1958,100495,2024-03-24,North,POS,Apple,-98.52
3307,100000,2024-03-24,North,Withdrawal,—,-53.02
3988,100223,2024-03-24,East,Withdrawal,—,-54.2
1744,100354,2024-03-24,South,Withdrawal,—,-106.76
1734,100287,2024-03-24,South,Withdrawal,—,-45.85
1011,100484,2024-03-24,East,Deposit,—,74.78
3909,100326,2024-03-24,South,Withdrawal,—,-75.72
1204,100027,2024-03-24,North,Withdrawal,—,-161.73
2191,100354,2024-03-24,East,Refund,—,145.61
3328,100041,2024-03-24,East,Deposit,—,151.37
3112,100467,2024-03-24,West,Withdrawal,—,-356.94
2832,100390,2024-03-24,South,Transfer,—,-102.17
1283,100321,2024-03-25,South,Deposit,—,276.17
754,100456,2024-03-25,West,Transfer,—,257.19
2126,100400,2024-03-25,East,Fee,—,-97.89
2970,100209,2024-03-25,West,Fee,—,-147.18
2250,100487,2024-03-25,South,Withdrawal,—,-143.27
912,100223,2024-03-26,East,Transfer,—,56.03
2691,100499,2024-03-26,West,Withdrawal,—,-104.01
2891,100029,2024-03-26,North,Transfer,—,-73.08
1817,100128,2024-03-26,East,Withdrawal,—,-44.14
3993,100089,2024-03-26,South,Withdrawal,—,-91.66
2637,100015,2024-03-26,West,Deposit,—,218.81
3924,100128,2024-03-26,West,Deposit,—,85.34
3157,100237,2024-03-26,West,Withdrawal,—,-339.33
2901,100089,2024-03-26,North,Withdrawal,—,-87.99
1458,100398,2024-03-26,West,POS,Walmart,-281.11
1089,100027,2024-03-26,North,Fee,—,-57.12
157,100168,2024-03-26,South,Transfer,—,-305.35
2053,100345,2024-03-26,South,Withdrawal,—,-119.57
466,100040,2024-03-26,West,POS,HomeDepot,-23.05
